,jan,apr,jul,oct,id,lat,long,name,year,country
721541,501,0,0,0,USC00031140,33.3064,-92.4833,CALION_LD,1991,US
721547,611,1489,2596,631,USC00031140,33.3064,-92.4833,CALION_LD,1997,US
721553,537,1772,2719,1784,USC00031140,33.3064,-92.4833,CALION_LD,2003,US
721559,653,1679,2683,1531,USC00031140,33.3064,-92.4833,CALION_LD,2009,US
721561,446,1614,2582,0,USC00031152,33.59,-92.8236,CAMDEN_1,1961,US
721567,757,2019,2479,1675,USC00031152,33.59,-92.8236,CAMDEN_1,1967,US
721573,501,1576,2710,1965,USC00031152,33.59,-92.8236,CAMDEN_1,1973,US
721579,63,1777,2648,1790,USC00031152,33.59,-92.8236,CAMDEN_1,1979,US
721585,282,1802,2688,1844,USC00031152,33.59,-92.8236,CAMDEN_1,1985,US
721591,494,1870,2727,1816,USC00031152,33.59,-92.8236,CAMDEN_1,1991,US
721597,632,1469,2812,1715,USC00031152,33.59,-92.8236,CAMDEN_1,1997,US
721603,489,1801,2744,1837,USC00031152,33.59,-92.8236,CAMDEN_1,2003,US
721609,588,1651,2677,1539,USC00031152,33.59,-92.8236,CAMDEN_1,2009,US
721703,460,1849,2752,1873,USC00031191,33.9153,-91.7711,CANE_CREEK_SP,2003,US
721709,554,1796,2647,1623,USC00031191,33.9153,-91.7711,CANE_CREEK_SP,2009,US
721723,435,1515,2645,1942,USC00031442,34.68,-91.2208,CLARENDON,1973,US
721735,-75,0,0,0,USC00031442,34.68,-91.2208,CLARENDON,1985,US
721741,364,1800,2730,1663,USC00031442,34.68,-91.2208,CLARENDON,1991,US
721747,395,1409,2790,1579,USC00031442,34.68,-91.2208,CLARENDON,1997,US
721753,242,1732,2761,1762,USC00031442,34.68,-91.2208,CLARENDON,2003,US
721759,348,1996,2502,0,USC00031442,34.68,-91.2208,CLARENDON,2009,US
721761,203,1395,2458,1580,USC00031455,35.4833,-93.45,CLARKSVILLE,1961,US
721767,447,1802,2390,1496,USC00031455,35.4833,-93.45,CLARKSVILLE,1967,US
721779,-292,1506,2559,1622,USC00031455,35.4833,-93.45,CLARKSVILLE,1979,US
721785,17,1664,2722,1730,USC00031455,35.4833,-93.45,CLARKSVILLE,1985,US
721791,253,1647,2674,1683,USC00031455,35.4833,-93.45,CLARKSVILLE,1991,US
721853,163,1585,2652,1686,USC00031457,35.5328,-93.4036,CLARKSVILLE_6_NE,2003,US
721859,262,1434,2522,1266,USC00031457,35.5328,-93.4036,CLARKSVILLE_6_NE,2009,US
721897,328,1363,2786,1642,USC00031459,35.4564,-93.4425,CLARKSVILLE_2,1997,US
721903,244,1678,2743,1759,USC00031459,35.4564,-93.4425,CLARKSVILLE_2,2003,US
721909,268,1484,2594,1352,USC00031459,35.4564,-93.4425,CLARKSVILLE_2,2009,US
721911,230,1457,2526,1608,USC00031596,35.0833,-92.4294,CONWAY,1961,US
721917,487,1801,2484,1630,USC00031596,35.0833,-92.4294,CONWAY,1967,US
721923,359,1427,2651,1864,USC00031596,35.0833,-92.4294,CONWAY,1973,US
721929,-254,1567,2619,0,USC00031596,35.0833,-92.4294,CONWAY,1979,US
721935,-93,1692,2810,1792,USC00031596,35.0833,-92.4294,CONWAY,1985,US
721941,266,0,0,0,USC00031596,35.0833,-92.4294,CONWAY,1991,US
721947,341,1309,2744,1666,USC00031596,35.0833,-92.4294,CONWAY,1997,US
721953,219,1688,2632,1724,USC00031596,35.0833,-92.4294,CONWAY,2003,US
721959,280,1504,2494,1336,USC00031596,35.0833,-92.4294,CONWAY,2009,US
721961,87,1330,2599,1647,USC00031632,36.4197,-90.5858,CORNING,1961,US
721967,456,1744,2458,1568,USC00031632,36.4197,-90.5858,CORNING,1967,US
721973,289,1433,2711,1781,USC00031632,36.4197,-90.5858,CORNING,1973,US
721979,-437,1452,2599,1655,USC00031632,36.4197,-90.5858,CORNING,1979,US
721985,-242,1728,2779,1780,USC00031632,36.4197,-90.5858,CORNING,1985,US
721991,56,1659,2725,1678,USC00031632,36.4197,-90.5858,CORNING,1991,US
721997,127,1265,2717,1557,USC00031632,36.4197,-90.5858,CORNING,1997,US
722003,30,1609,2694,1589,USC00031632,36.4197,-90.5858,CORNING,2003,US
722009,84,1492,2471,1302,USC00031632,36.4197,-90.5858,CORNING,2009,US
722011,428,1579,2593,1689,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1961,US
722017,763,2042,2623,1869,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1967,US
722023,596,1614,2708,1983,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1973,US
722029,198,1769,2738,1109,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1979,US
722035,280,1835,2732,1928,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1985,US
722041,661,1936,2826,1918,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1991,US
722047,757,1445,2883,1781,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,1997,US
722053,595,1822,2791,1879,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,2003,US
722059,703,1758,2721,1603,USC00031730,33.1111,-91.9481,CROSSETT_2_SSE,2009,US
722061,303,1519,2585,0,USC00031768,34.0667,-91.5833,CUMMINS_FARM,1961,US
722111,218,1423,2598,1669,USC00031838,35.2342,-93.1675,DARDANELLE,1961,US
722117,487,1800,2494,1583,USC00031838,35.2342,-93.1675,DARDANELLE,1967,US
722123,338,1433,2688,1885,USC00031838,35.2342,-93.1675,DARDANELLE,1973,US
722129,-267,1547,2640,0,USC00031838,35.2342,-93.1675,DARDANELLE,1979,US
722135,35,1671,2756,1786,USC00031838,35.2342,-93.1675,DARDANELLE,1985,US
722141,232,1658,2708,1707,USC00031838,35.2342,-93.1675,DARDANELLE,1991,US
722147,346,1336,2761,1611,USC00031838,35.2342,-93.1675,DARDANELLE,1997,US
722153,234,1665,2688,1752,USC00031838,35.2342,-93.1675,DARDANELLE,2003,US
722159,322,1485,2591,1393,USC00031838,35.2342,-93.1675,DARDANELLE,2009,US
722179,-576,1211,2248,1458,USC00031900,35.8272,-93.2044,DEER,1979,US
722185,-398,1430,2466,1402,USC00031900,35.8272,-93.2044,DEER,1985,US
722191,-40,1365,2407,1404,USC00031900,35.8272,-93.2044,DEER,1991,US
722197,-25,1009,2362,1377,USC00031900,35.8272,-93.2044,DEER,1997,US
722203,-79,1381,2339,1475,USC00031900,35.8272,-93.2044,DEER,2003,US
722209,-55,0,0,0,USC00031900,35.8272,-93.2044,DEER,2009,US
722211,331,1572,2569,1749,USC00031948,34.0464,-94.3481,DEQUEEN,1961,US
722217,633,1915,0,0,USC00031948,34.0464,-94.3481,DEQUEEN,1967,US
722223,406,1581,2701,1894,USC00031948,34.0464,-94.3481,DEQUEEN,1973,US
722229,-44,1697,2684,1689,USC00031948,34.0464,-94.3481,DEQUEEN,1979,US
722241,453,1749,2745,1781,USC00031948,34.0464,-94.3481,DEQUEEN,1991,US
722247,552,1474,2810,1747,USC00031948,34.0464,-94.3481,DEQUEEN,1997,US
722253,445,1705,2727,1902,USC00031948,34.0464,-94.3481,DEQUEEN,2003,US
722259,581,1551,2666,1455,USC00031948,34.0464,-94.3481,DEQUEEN,2009,US
722267,633,1891,2437,1605,USC00031962,33.5597,-91.385,DERMOTT_3_NE,1967,US
722273,486,1487,2658,1898,USC00031962,33.5597,-91.385,DERMOTT_3_NE,1973,US
722279,-6,1712,2663,1689,USC00031962,33.5597,-91.385,DERMOTT_3_NE,1979,US
722285,141,1801,2640,1847,USC00031962,33.5597,-91.385,DERMOTT_3_NE,1985,US
722291,454,1846,2790,1783,USC00031962,33.5597,-91.385,DERMOTT_3_NE,1991,US
722297,506,1452,2780,1683,USC00031962,33.5597,-91.385,DERMOTT_3_NE,1997,US
722303,370,1766,2676,1799,USC00031962,33.5597,-91.385,DERMOTT_3_NE,2003,US
722311,354,1555,2702,1782,USC00031968,34.9772,-91.4978,DES_ARC,1961,US
722317,672,0,0,0,USC00031968,34.9772,-91.4978,DES_ARC,1967,US
722323,463,1551,2744,2015,USC00031968,34.9772,-91.4978,DES_ARC,1973,US
722329,-159,1740,2801,1825,USC00031968,34.9772,-91.4978,DES_ARC,1979,US
722335,81,0,0,1397,USC00031968,34.9772,-91.4978,DES_ARC,1985,US
722341,392,1888,2877,1860,USC00031968,34.9772,-91.4978,DES_ARC,1991,US
722347,476,2039,0,0,USC00031968,34.9772,-91.4978,DES_ARC,1997,US
722353,341,1823,2815,1815,USC00031968,34.9772,-91.4978,DES_ARC,2003,US
722359,401,1671,2613,1476,USC00031968,34.9772,-91.4978,DES_ARC,2009,US
722361,66,1151,2189,710,USC00031982,35.7167,-93.4,DEVILS_KNOB,1961,US
722367,332,1512,2138,319,USC00031982,35.7167,-93.4,DEVILS_KNOB,1967,US
722411,226,1407,2455,1612,USC00032015,34.1267,-94.0172,DIERKS,1961,US
722417,509,1801,2431,1562,USC00032015,34.1267,-94.0172,DIERKS,1967,US
722423,228,1366,2565,552,USC00032015,34.1267,-94.0172,DIERKS,1973,US
722461,307,1445,2552,1620,USC00032148,33.8847,-91.5317,DUMAS,1961,US
722467,571,1930,2541,1665,USC00032148,33.8847,-91.5317,DUMAS,1967,US
722473,436,1497,0,0,USC00032148,33.8847,-91.5317,DUMAS,1973,US
722479,-61,1663,2655,1738,USC00032148,33.8847,-91.5317,DUMAS,1979,US
722485,118,1772,2659,1830,USC00032148,33.8847,-91.5317,DUMAS,1985,US
722491,428,1775,2743,1721,USC00032148,33.8847,-91.5317,DUMAS,1991,US
722497,472,1441,0,822,USC00032148,33.8847,-91.5317,DUMAS,1997,US
722509,519,1730,2551,1532,USC00032148,33.8847,-91.5317,DUMAS,2009,US
722517,820,2103,2585,1834,USC00032355,33.1144,-91.2628,EUDORA,1967,US
722523,620,1721,2857,2135,USC00032355,33.1144,-91.2628,EUDORA,1973,US
722529,248,1847,2816,1931,USC00032355,33.1144,-91.2628,EUDORA,1979,US
722535,317,1950,2761,1979,USC00032355,33.1144,-91.2628,EUDORA,1985,US
722541,625,1970,2872,1960,USC00032355,33.1144,-91.2628,EUDORA,1991,US
722547,621,1498,2647,1048,USC00032355,33.1144,-91.2628,EUDORA,1997,US
722553,522,1856,2825,1956,USC00032355,33.1144,-91.2628,EUDORA,2003,US
722559,708,1783,2763,1678,USC00032355,33.1144,-91.2628,EUDORA,2009,US
722561,287,1336,2525,1659,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1961,US
722567,540,1689,2374,1619,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1967,US
722573,253,1323,2598,1835,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1973,US
722579,-487,1469,2550,1800,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1979,US
722585,-224,1683,0,907,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1985,US
722591,78,1651,2717,1722,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1991,US
722597,135,1273,2638,1605,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,1997,US
722603,198,0,2717,599,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,2003,US
722609,260,1506,2419,0,USC00032356,36.4164,-93.7917,EUREKA_SPRINGS_3_WNW,2009,US
722617,306,1643,2310,1389,USC00032366,36.0717,-91.6169,EVENING_SHADE_1_NNE,1967,US
722623,141,1751,2418,1019,USC00032366,36.0717,-91.6169,EVENING_SHADE_1_NNE,1973,US
722629,-534,1328,2442,1507,USC00032366,36.0717,-91.6169,EVENING_SHADE_1_NNE,1979,US
722635,-289,1598,2570,1571,USC00032366,36.0717,-91.6169,EVENING_SHADE_1_NNE,1985,US
722641,26,1550,2640,1562,USC00032366,36.0717,-91.6169,EVENING_SHADE_1_NNE,1991,US
722653,-34,1505,2539,1519,USC00032366,36.0717,-91.6169,EVENING_SHADE_1_NNE,2003,US
722711,144,1308,2430,1553,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1961,US
722717,454,1709,2337,1530,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1967,US
722723,189,0,0,0,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1973,US
722729,-450,1440,2502,1577,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1979,US
722735,-171,1527,2610,1512,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1985,US
722741,77,1604,2666,1617,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1991,US
722747,75,1181,2649,1495,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,1997,US
722753,128,0,0,530,USC00032444,36.1006,-94.1744,FAYETTEVILLE_EXP_STN,2003,US
722767,614,1919,2467,1632,USC00032540,33.8228,-92.3989,FORDYCE,1967,US
722773,386,1497,2706,1913,USC00032540,33.8228,-92.3989,FORDYCE,1973,US
722785,202,1709,2570,1762,USC00032540,33.8228,-92.3989,FORDYCE,1985,US
722791,420,1769,2693,1722,USC00032540,33.8228,-92.3989,FORDYCE,1991,US
722797,523,1337,2783,1657,USC00032540,33.8228,-92.3989,FORDYCE,1997,US
722803,437,1661,2708,1783,USC00032540,33.8228,-92.3989,FORDYCE,2003,US
722809,505,1602,2590,1468,USC00032540,33.8228,-92.3989,FORDYCE,2009,US
722861,97,1347,2410,1597,USC00032578,35.65,-94.15,FT_SMITH_WTP,1961,US
722867,430,1688,2362,1520,USC00032578,35.65,-94.15,FT_SMITH_WTP,1967,US
722873,222,1325,2553,1747,USC00032578,35.65,-94.15,FT_SMITH_WTP,1973,US
722879,-397,1430,2454,1692,USC00032578,35.65,-94.15,FT_SMITH_WTP,1979,US
722885,-73,1541,2597,1077,USC00032578,35.65,-94.15,FT_SMITH_WTP,1985,US
722911,146,1448,2662,1708,USC00032580,35.3667,-94.4,FT_SMITH,1961,US
722917,466,1837,2561,1637,USC00032580,35.3667,-94.4,FT_SMITH,1967,US
722923,271,1453,2737,1833,USC00032580,35.3667,-94.4,FT_SMITH,1973,US
722929,-380,1562,2696,1762,USC00032580,35.3667,-94.4,FT_SMITH,1979,US
722935,-50,1712,2826,1782,USC00032580,35.3667,-94.4,FT_SMITH,1985,US
722941,171,1703,2767,1723,USC00032580,35.3667,-94.4,FT_SMITH,1991,US
722961,33,1229,2373,1440,USC00032794,35.9886,-92.7161,GILBERT,1961,US
722967,355,1634,2277,1369,USC00032794,35.9886,-92.7161,GILBERT,1967,US
722973,164,1211,2462,1653,USC00032794,35.9886,-92.7161,GILBERT,1973,US
722979,-401,1302,2449,1627,USC00032794,35.9886,-92.7161,GILBERT,1979,US
722991,60,0,0,0,USC00032794,35.9886,-92.7161,GILBERT,1991,US
722997,155,0,0,0,USC00032794,35.9886,-92.7161,GILBERT,1997,US
723003,75,0,0,439,USC00032794,35.9886,-92.7161,GILBERT,2003,US
723009,123,0,0,0,USC00032794,35.9886,-92.7161,GILBERT,2009,US
723061,80,1272,2491,1586,USC00032930,36.4261,-94.4481,GRAVETTE,1961,US
723067,404,1709,2390,1533,USC00032930,36.4261,-94.4481,GRAVETTE,1967,US
723073,145,1312,2584,1799,USC00032930,36.4261,-94.4481,GRAVETTE,1973,US
723079,-506,1486,2575,1747,USC00032930,36.4261,-94.4481,GRAVETTE,1979,US
723085,-311,1578,2604,1555,USC00032930,36.4261,-94.4481,GRAVETTE,1985,US
723091,42,1594,2692,1643,USC00032930,36.4261,-94.4481,GRAVETTE,1991,US
723097,109,1222,2633,1550,USC00032930,36.4261,-94.4481,GRAVETTE,1997,US
723103,173,0,0,0,USC00032930,36.4261,-94.4481,GRAVETTE,2003,US
723109,191,1399,2478,1234,USC00032930,36.4261,-94.4481,GRAVETTE,2009,US
723167,361,1776,2414,1525,USC00032962,35.2353,-92.3619,GREENBRIER,1967,US
723173,270,1351,2616,1795,USC00032962,35.2353,-92.3619,GREENBRIER,1973,US
723185,-68,1595,2625,1693,USC00032962,35.2353,-92.3619,GREENBRIER,1985,US
723191,256,1630,2606,1586,USC00032962,35.2353,-92.3619,GREENBRIER,1991,US
723197,261,0,0,0,USC00032962,35.2353,-92.3619,GREENBRIER,1997,US
723203,137,1585,2599,0,USC00032962,35.2353,-92.3619,GREENBRIER,2003,US
723217,507,1828,2455,1569,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,1967,US
723223,334,1422,2658,1825,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,1973,US
723229,-298,1552,2578,1653,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,1979,US
723235,-33,1588,2671,1743,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,1985,US
723241,240,0,0,0,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,1991,US
723247,327,1306,2748,1594,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,1997,US
723253,186,1680,2655,1722,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,2003,US
723259,317,1474,2501,1325,USC00032978,35.5206,-91.9997,GREERS_FERRY_DAM,2009,US
723311,77,1227,2459,1543,USC00033164,36.1956,-93.1061,HARRISON,1961,US
723317,412,1678,2365,1412,USC00033164,36.1956,-93.1061,HARRISON,1967,US
723323,195,1252,2442,1658,USC00033164,36.1956,-93.1061,HARRISON,1973,US
723385,-109,0,2627,1097,USC00033235,35.4333,-93,HECTOR_2_SSW,1985,US
723417,533,1947,2564,1736,USC00033242,34.5211,-90.59,HELENA,1967,US
723429,-136,1708,2760,1803,USC00033242,34.5211,-90.59,HELENA,1979,US
723435,27,1819,2807,1937,USC00033242,34.5211,-90.59,HELENA,1985,US
723441,381,1772,2804,1772,USC00033242,34.5211,-90.59,HELENA,1991,US
723447,551,1513,2839,1649,USC00033242,34.5211,-90.59,HELENA,1997,US
723453,258,2219,2801,1486,USC00033242,34.5211,-90.59,HELENA,2003,US
723459,372,0,0,474,USC00033242,34.5211,-90.59,HELENA,2009,US
723461,407,1563,2584,1753,USC00033428,33.7092,-93.5564,HOPE_3_NE,1961,US
723467,708,1984,2562,1735,USC00033428,33.7092,-93.5564,HOPE_3_NE,1967,US
723473,535,1576,2748,1977,USC00033428,33.7092,-93.5564,HOPE_3_NE,1973,US
723479,37,1743,2686,1831,USC00033428,33.7092,-93.5564,HOPE_3_NE,1979,US
723485,282,1845,2765,1961,USC00033428,33.7092,-93.5564,HOPE_3_NE,1985,US
723491,491,1835,2756,1842,USC00033428,33.7092,-93.5564,HOPE_3_NE,1991,US
723497,552,1435,2861,1741,USC00033428,33.7092,-93.5564,HOPE_3_NE,1997,US
723503,519,1700,2705,1801,USC00033428,33.7092,-93.5564,HOPE_3_NE,2003,US
723509,543,1582,2712,1487,USC00033428,33.7092,-93.5564,HOPE_3_NE,2009,US
723511,404,0,0,0,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1961,US
723517,737,1950,2480,1742,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1967,US
723523,459,1539,2735,2010,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1973,US
723529,-97,1653,2651,1853,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1979,US
723535,210,1823,2865,1895,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1985,US
723541,491,1877,2860,1850,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1991,US
723547,614,1492,2888,1710,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,1997,US
723553,511,0,0,0,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,2003,US
723559,509,1653,2681,1452,USC00033466,34.5128,-93.0486,HOT_SPRINGS_1_NNE,2009,US
723567,428,1644,2265,1440,USC00033540,36.0833,-93.7333,HUNTSVILLE,1967,US
723573,152,1210,2453,1623,USC00033540,36.0833,-93.7333,HUNTSVILLE,1973,US
723579,-457,1301,2382,1651,USC00033540,36.0833,-93.7333,HUNTSVILLE,1979,US
723635,-266,1476,2622,1561,USC00033544,36.07,-93.7522,HUNTSVILLE_1_SSW,1985,US
723641,80,1494,2591,1591,USC00033544,36.07,-93.7522,HUNTSVILLE_1_SSW,1991,US
723647,71,1082,2440,1468,USC00033544,36.07,-93.7522,HUNTSVILLE_1_SSW,1997,US
723653,80,0,0,0,USC00033544,36.07,-93.7522,HUNTSVILLE_1_SSW,2003,US
723659,180,1285,2447,1227,USC00033544,36.07,-93.7522,HUNTSVILLE_1_SSW,2009,US
723711,145,1343,2598,1656,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1961,US
723717,444,1743,2435,1609,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1967,US
723723,270,1394,2764,1828,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1973,US
723729,-389,1540,2708,0,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1979,US
723735,-211,2006,2550,126,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1985,US
723741,121,1642,2754,1706,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1991,US
723747,204,1252,2692,1507,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,1997,US
723753,5,1599,2616,1155,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,2003,US
723759,149,1444,2442,1345,USC00033734,35.8489,-90.6589,JONESBORO_2_NE,2009,US
723761,233,1389,2617,1607,USC00033821,35.6872,-90.0964,KEISER,1961,US
723767,527,1852,2502,1606,USC00033821,35.6872,-90.0964,KEISER,1967,US
723773,276,1465,2805,1876,USC00033821,35.6872,-90.0964,KEISER,1973,US
723779,-211,1577,2724,1680,USC00033821,35.6872,-90.0964,KEISER,1979,US
723791,274,1732,2794,1713,USC00033821,35.6872,-90.0964,KEISER,1991,US
723797,270,1343,2830,1609,USC00033821,35.6872,-90.0964,KEISER,1997,US
723803,135,1693,2770,1674,USC00033821,35.6872,-90.0964,KEISER,2003,US
723809,269,1608,2604,1443,USC00033821,35.6872,-90.0964,KEISER,2009,US
723811,293,1470,2561,1624,USC00033862,34.6033,-91.9928,KEO,1961,US
723817,580,1893,2428,1610,USC00033862,34.6033,-91.9928,KEO,1967,US
723823,372,1481,2642,1906,USC00033862,34.6033,-91.9928,KEO,1973,US
723829,-222,1593,2618,1764,USC00033862,34.6033,-91.9928,KEO,1979,US
723835,84,1737,0,0,USC00033862,34.6033,-91.9928,KEO,1985,US
723841,324,1759,2664,1753,USC00033862,34.6033,-91.9928,KEO,1991,US
723847,444,1385,2769,1627,USC00033862,34.6033,-91.9928,KEO,1997,US
723853,278,1699,2690,1773,USC00033862,34.6033,-91.9928,KEO,2003,US
723859,410,1582,2490,1439,USC00033862,34.6033,-91.9928,KEO,2009,US
723909,-7,0,0,0,USC00033909,36.0086,-93.5206,KINGSTON_2S,2009,US
723917,236,0,0,0,USC00034106,36.4194,-92.9158,LEAD_HILL,1967,US
723923,29,1120,2466,1591,USC00034106,36.4194,-92.9158,LEAD_HILL,1973,US
723935,-339,1339,2518,1473,USC00034106,36.4194,-92.9158,LEAD_HILL,1985,US
723941,-122,2094,2397,584,USC00034106,36.4194,-92.9158,LEAD_HILL,1991,US
723953,-76,1381,0,1000,USC00034106,36.4194,-92.9158,LEAD_HILL,2003,US
723959,-16,1218,2284,0,USC00034106,36.4194,-92.9158,LEAD_HILL,2009,US
723967,625,1893,2508,0,USC00034134,34.1742,-92.5947,LEOLA,1967,US
723973,419,0,0,0,USC00034134,34.1742,-92.5947,LEOLA,1973,US
723979,-149,1618,2657,1761,USC00034134,34.1742,-92.5947,LEOLA,1979,US
723985,215,1774,2709,1381,USC00034134,34.1742,-92.5947,LEOLA,1985,US
723991,431,1835,0,925,USC00034134,34.1742,-92.5947,LEOLA,1991,US
724003,427,1738,2721,1743,USC00034134,34.1742,-92.5947,LEOLA,2003,US
724009,540,1745,2568,1438,USC00034134,34.1742,-92.5947,LEOLA,2009,US
724047,651,1458,2787,1855,USC00034185,33.3614,-93.5675,LEWISVILLE,1997,US
724059,682,1684,2721,1546,USC00034185,33.3614,-93.5675,LEWISVILLE,2009,US
724111,477,1633,2608,1752,USC00034548,33.295,-93.2325,MAGNOLIA,1961,US
724117,812,0,0,0,USC00034548,33.295,-93.2325,MAGNOLIA,1967,US
724123,578,1628,2665,1927,USC00034548,33.295,-93.2325,MAGNOLIA,1973,US
724129,64,1719,2652,1907,USC00034548,33.295,-93.2325,MAGNOLIA,1979,US
724135,346,1891,2696,1967,USC00034548,33.295,-93.2325,MAGNOLIA,1985,US
724141,541,1886,2750,1872,USC00034548,33.295,-93.2325,MAGNOLIA,1991,US
724147,676,1466,2763,1768,USC00034548,33.295,-93.2325,MAGNOLIA,1997,US
724153,553,1746,2806,1460,USC00034548,33.295,-93.2325,MAGNOLIA,2003,US
724159,650,1677,2712,1553,USC00034548,33.295,-93.2325,MAGNOLIA,2009,US
724161,323,1540,2552,1591,USC00034562,34.3947,-92.8364,MALVERN,1961,US
724167,623,1894,2435,1576,USC00034562,34.3947,-92.8364,MALVERN,1967,US
724173,462,1522,2621,1774,USC00034562,34.3947,-92.8364,MALVERN,1973,US
724179,-135,1640,2634,1785,USC00034562,34.3947,-92.8364,MALVERN,1979,US
724185,159,1697,2706,1808,USC00034562,34.3947,-92.8364,MALVERN,1985,US
724197,483,1399,2791,1660,USC00034562,34.3947,-92.8364,MALVERN,1997,US
724203,360,1686,2621,1769,USC00034562,34.3947,-92.8364,MALVERN,2003,US
724209,390,1993,2525,1253,USC00034562,34.3947,-92.8364,MALVERN,2009,US
724211,-50,1274,2525,1504,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1961,US
724217,362,1676,2306,0,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1967,US
724223,207,1271,2598,1666,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1973,US
724229,-505,0,0,0,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1979,US
724235,-401,1610,2545,1610,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1985,US
724241,55,1564,2631,1553,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1991,US
724247,32,1170,2704,1481,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,1997,US
724253,-22,1540,2625,1490,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,2003,US
724259,125,1344,2358,1206,USC00034572,36.4947,-91.535,MAMMOTH_SPRING,2009,US
724261,352,1477,0,0,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1961,US
724267,546,1902,2500,1673,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1967,US
724273,422,1500,2756,1947,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1973,US
724279,-137,1661,2712,1815,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1979,US
724285,27,1807,2710,1876,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1985,US
724291,319,1831,2772,1840,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1991,US
724297,412,1428,2811,0,USC00034638,34.7392,-90.7664,MARIANNA_2_S,1997,US
724303,262,1733,2725,1786,USC00034638,34.7392,-90.7664,MARIANNA_2_S,2003,US
724309,380,1673,2576,1507,USC00034638,34.7392,-90.7664,MARIANNA_2_S,2009,US
724317,529,1850,2489,1619,USC00034654,35.5333,-90.4167,MARKED_TREE,1967,US
