,Unnamed: 0,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY,Lat,Long
298,415,Bergen County Community Transportation,MB,DO,Active,Full Reporter,Lodi,NJ,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,247.0,905116.0,2017.0,12.0,2017.0,362207.0,30184.0,12.0,0.0,540570.0,17.9092,0.0,45.3138959,9.503263
299,416,Cumberland Area Transit System,DR,DO,Active,Full Reporter,Bridgeton,NJ,310,"Vineland, NJ",62.0,95259.0,484.0,156898.0,2017.0,12.0,2017.0,482997.0,84734.0,5.7002,0.0,2135816.0,25.2061,0.0,39.427337,-75.2340768
300,419,Middlesex County Area Transit,DR,DO,Active,Full Reporter,New Brunswick,NJ,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,310.0,805001.0,2017.0,12.0,2017.0,1119620.0,60000.0,18.6603,131472.0,3613822.0,60.2304,2.1912,46.500283,-66.750183
301,421,Middlesex County Area Transit,MB,DO,Active,Full Reporter,New Brunswick,NJ,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,310.0,805001.0,2017.0,12.0,2017.0,2779319.0,248764.0,11.1725,69529.0,1856331.0,7.4622,0.2795,46.500283,-66.750183
302,427,County of Atlantic,DR,DO,Active,Full Reporter,Northfield,NJ,150,"Atlantic City, NJ",125.0,248402.0,567.0,274219.0,2017.0,12.0,2017.0,852721.0,110238.0,7.7353,0.0,3431625.0,31.1292,0.0,44.4582041,-93.161159
303,436,"Senior Citizens United Community Services of Camden County, Inc.",DR,DO,Active,Full Reporter,Audubon,NJ,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,222.0,508932.0,2017.0,12.0,2017.0,932788.0,167024.0,5.5848,11094.0,3766074.0,22.5481,0.0664,41.670205,-94.9106526
304,437,Nassau Inter County Express,DR,PT,Active,Full Reporter,Garden City,NY,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,285.0,1339532.0,2017.0,12.0,2017.0,2771130.0,349203.0,7.9356,1212679.0,14560128.0,41.6953,3.4727,37.9716898,-100.8726618
305,438,Nassau Inter County Express,MB,PT,Active,Full Reporter,Garden City,NY,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,285.0,1339532.0,2017.0,12.0,2017.0,142962144.0,25244195.0,5.6632,43112212.0,108000534.0,4.2782,1.7078,37.9716898,-100.8726618
306,439,Somerset County Transportation,DR,DO,Active,Full Reporter,Somerville,NJ,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,305.0,324194.0,2017.0,12.0,2017.0,1545868.0,306255.0,5.0476,798218.0,5164030.0,16.8619,2.6064,42.3875968,-71.0994968
307,440,Somerset County Transportation,MB,DO,Active,Full Reporter,Somerville,NJ,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,305.0,324194.0,2017.0,12.0,2017.0,762761.0,70626.0,10.8,104158.0,1875332.0,26.553,1.4748,42.3875968,-71.0994968
308,443,"Hampton Jitney, Inc.",CB,DO,Active,Full Reporter,Southampton,NY,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,1215.0,9908805.0,2017.0,12.0,2017.0,74329400.0,809019.0,91.876,23484741.0,20781021.0,25.6867,29.0287,50.9137978,-1.39904048346365
309,444,New York City Economic Development Corporation,FB,PT,Active,Full Reporter,New York,NY,1,"New York-Newark, NY-NJ-CT",3450.0,18351295.0,30.0,208835.0,2017.0,6.0,2017.0,7350053.0,1819118.0,4.0404,6398519.0,21209294.0,11.6591,3.5174,40.7127281,-74.0060152
310,446,Kanawha Valley Regional Transportation Authority,DR,DO,Active,Full Reporter,Charleston,WV,214,"Charleston, WV",98.0,153199.0,902.0,191275.0,2017.0,6.0,2017.0,236774.0,21480.0,11.023,55525.0,896739.0,41.7476,2.585,32.7876012,-79.9402728
311,447,Kanawha Valley Regional Transportation Authority,MB,DO,Active,Full Reporter,Charleston,WV,214,"Charleston, WV",98.0,153199.0,902.0,191275.0,2017.0,6.0,2017.0,8095494.0,1658206.0,4.8821,1845722.0,11168762.0,6.7354,1.1131,32.7876012,-79.9402728
312,448,The Tri-State Transit Authority,DR,DO,Active,Full Reporter,Huntington,WV,178,"Huntington, WV-KY-OH",130.0,202637.0,92.0,144339.0,2017.0,6.0,2017.0,197241.0,35862.0,5.5,135365.0,821747.0,22.9141,3.7746,38.4192496,-82.445154
313,449,The Tri-State Transit Authority,MB,DO,Active,Full Reporter,Huntington,WV,178,"Huntington, WV-KY-OH",130.0,202637.0,92.0,144339.0,2017.0,6.0,2017.0,4780436.0,866021.0,5.52,970989.0,5637564.0,6.5097,1.1212,38.4192496,-82.445154
314,453,Greater Richmond Transit Company,DR,PT,Active,Full Reporter,Richmond,VA,45,"Richmond, VA",492.0,953556.0,227.0,449572.0,2017.0,6.0,2017.0,3128411.0,361787.0,8.6471,736227.0,6658813.0,18.4053,2.035,37.5385087,-77.43428
315,454,Greater Richmond Transit Company,MB,DO,Active,Full Reporter,Richmond,VA,45,"Richmond, VA",492.0,953556.0,227.0,449572.0,2017.0,6.0,2017.0,33667540.0,7945344.0,4.2374,7534918.0,37369854.0,4.7034,0.9483,37.5385087,-77.43428
316,457,Greater Richmond Transit Company,VP,PT,Active,Full Reporter,Richmond,VA,45,"Richmond, VA",492.0,953556.0,227.0,449572.0,2017.0,6.0,2017.0,30853716.0,380568.0,81.0728,1399887.0,2058659.0,5.4094,3.6784,37.5385087,-77.43428
317,458,Greater Roanoke Transit Company,CB,DO,Active,Full Reporter,Roanoke,VA,172,"Roanoke, VA",124.0,210111.0,43.0,97032.0,2017.0,6.0,2017.0,958781.0,19440.0,49.32,62796.0,289874.0,14.9112,3.2302,37.2738215,-79.9602021478478
318,459,Greater Roanoke Transit Company,DR,PT,Active,Full Reporter,Roanoke,VA,172,"Roanoke, VA",124.0,210111.0,43.0,97032.0,2017.0,6.0,2017.0,697548.0,76875.0,9.0738,202845.0,1884130.0,24.509,2.6386,37.2738215,-79.9602021478478
319,460,Greater Roanoke Transit Company,MB,DO,Active,Full Reporter,Roanoke,VA,172,"Roanoke, VA",124.0,210111.0,43.0,97032.0,2017.0,6.0,2017.0,12011212.0,2114650.0,5.68,1777929.0,7046791.0,3.3324,0.8408,37.2738215,-79.9602021478478
320,461,Greater Lynchburg Transit Company,DR,DO,Active,Full Reporter,Lynchburg,VA,271,"Lynchburg, VA",89.0,116636.0,72.0,80846.0,2017.0,6.0,2017.0,171536.0,26184.0,6.5512,62463.0,769447.0,29.3862,2.3855,37.40088,-79.1844923945909
321,462,Greater Lynchburg Transit Company,MB,DO,Active,Full Reporter,Lynchburg,VA,271,"Lynchburg, VA",89.0,116636.0,72.0,80846.0,2017.0,6.0,2017.0,7177080.0,2253421.0,3.185,3015087.0,7265388.0,3.2242,1.338,37.40088,-79.1844923945909
322,465,Lehigh and Northampton Transportation Authority,DR,PT,Active,Full Reporter,Allentown,PA,61,"Allentown, PA-NJ",346.0,664651.0,230.0,485712.0,2017.0,6.0,2017.0,5648549.0,482546.0,11.7057,1172903.0,11460682.0,23.7504,2.4307,40.6022059,-75.4712794
323,466,Lehigh and Northampton Transportation Authority,MB,DO,Active,Full Reporter,Allentown,PA,61,"Allentown, PA-NJ",346.0,664651.0,230.0,485712.0,2017.0,6.0,2017.0,24070136.0,4664755.0,5.16,4502765.0,23235384.0,4.9811,0.9653,40.6022059,-75.4712794
324,468,Altoona Metro Transit,DR,DO,Active,Full Reporter,Altoona,PA,359,"Altoona, PA",37.0,79930.0,25.0,69608.0,2017.0,6.0,2017.0,1020.0,235.0,4.3404,716.0,13746.0,58.4936,3.0468,40.518681,-78.394736
325,469,Altoona Metro Transit,DR,PT,Active,Full Reporter,Altoona,PA,359,"Altoona, PA",37.0,79930.0,25.0,69608.0,2017.0,6.0,2017.0,64417.0,12231.0,5.2667,37966.0,207173.0,16.9384,3.1041,40.518681,-78.394736
326,470,Altoona Metro Transit,MB,DO,Active,Full Reporter,Altoona,PA,359,"Altoona, PA",37.0,79930.0,25.0,69608.0,2017.0,6.0,2017.0,1639667.0,557710.0,2.94,684311.0,4391083.0,7.8734,1.227,40.518681,-78.394736
327,472,Cambria County Transit Authority,DR,DO,Active,Full Reporter,Johnstown,PA,400,"Johnstown, PA",39.0,69014.0,60.0,80508.0,2017.0,6.0,2017.0,821320.0,65267.0,12.584000000000001,1102959.0,1777475.0,27.2339,16.8992,40.3267407,-78.9219698
328,474,Cambria County Transit Authority,IP,DO,Active,Full Reporter,Johnstown,PA,400,"Johnstown, PA",39.0,69014.0,60.0,80508.0,2017.0,6.0,2017.0,10818.0,63764.0,0.1697,104344.0,671963.0,10.5383,1.6364,40.3267407,-78.9219698
329,475,Cambria County Transit Authority,MB,DO,Active,Full Reporter,Johnstown,PA,400,"Johnstown, PA",39.0,69014.0,60.0,80508.0,2017.0,6.0,2017.0,3627268.0,1069801.0,3.3906,809895.0,7973469.0,7.4532,0.7571,40.3267407,-78.9219698
330,476,Erie Metropolitan Transit Authority,DR,DO,Active,Full Reporter,Erie,PA,183,"Erie, PA",82.0,196611.0,77.0,189872.0,2017.0,6.0,2017.0,1463784.0,196935.0,7.4328,3306632.0,4693572.0,23.8331,16.7905,42.1294712,-80.0852695
331,477,Erie Metropolitan Transit Authority,MB,DO,Active,Full Reporter,Erie,PA,183,"Erie, PA",82.0,196611.0,77.0,189872.0,2017.0,6.0,2017.0,8931043.0,2717880.0,3.286,2947165.0,14785087.0,5.4399,1.0844,42.1294712,-80.0852695
332,478,Cumberland Dauphin-Harrisburg Transit Authority,DR,DO,Active,Full Reporter,Harrisburg,PA,86,"Harrisburg, PA",260.0,444474.0,137.0,511009.0,2017.0,6.0,2017.0,1102277.0,119213.0,9.2463,130657.0,3204767.0,26.8827,1.0959999999999999,40.2663107,-76.8861122
333,479,Cumberland Dauphin-Harrisburg Transit Authority,DR,PT,Active,Full Reporter,Harrisburg,PA,86,"Harrisburg, PA",260.0,444474.0,137.0,511009.0,2017.0,6.0,2017.0,672124.0,88907.0,7.5599,77645.0,1617996.0,18.1987,0.8733,40.2663107,-76.8861122
334,481,Cumberland Dauphin-Harrisburg Transit Authority,MB,DO,Active,Full Reporter,Harrisburg,PA,86,"Harrisburg, PA",260.0,444474.0,137.0,511009.0,2017.0,6.0,2017.0,11872180.0,2106551.0,5.6358,2709456.0,15690675.0,7.4485,1.2862,40.2663107,-76.8861122
335,482,Cumberland Dauphin-Harrisburg Transit Authority,MB,PT,Active,Full Reporter,Harrisburg,PA,86,"Harrisburg, PA",260.0,444474.0,137.0,511009.0,2017.0,6.0,2017.0,68269.0,18605.0,3.6694,131842.0,227735.0,12.2405,7.0864,40.2663107,-76.8861122
336,483,Luzerne County Transportation Authority,DR,DO,Active,Full Reporter,Kingston,PA,99,"Scranton, PA",171.0,381502.0,56.0,295020.0,2017.0,6.0,2017.0,1520624.0,168624.0,9.0178,735731.0,3581997.0,21.2425,4.3631,17.9712148,-76.7928128
337,485,Luzerne County Transportation Authority,MB,DO,Active,Full Reporter,Kingston,PA,99,"Scranton, PA",171.0,381502.0,56.0,295020.0,2017.0,6.0,2017.0,5000246.0,1168297.0,4.2799,1189256.0,9707161.0,8.3088,1.0179,17.9712148,-76.7928128
338,486,Red Rose Transit Authority,DR,PT,Inactive,Full Reporter,Lancaster,PA,91,"Lancaster, PA",248.0,402004.0,952.0,420920.0,2016.0,6.0,2016.0,3569355.0,296155.0,12.0523,286140.0,6343016.0,21.4179,0.9662,40.03813,-76.3056686
339,487,Red Rose Transit Authority,MB,DO,Inactive,Full Reporter,Lancaster,PA,91,"Lancaster, PA",248.0,402004.0,952.0,420920.0,2016.0,6.0,2016.0,8867481.0,1911095.0,4.64,2430687.0,9013283.0,4.7163,1.2719,40.03813,-76.3056686
340,488,Southeastern Pennsylvania Transportation Authority,CR,DO,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,426163583.0,33209489.0,12.8326,136979155.0,269646215.0,8.1196,4.1247,39.9527237,-75.1635262
341,489,Southeastern Pennsylvania Transportation Authority,DR,PT,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,12173363.0,1704463.0,7.1421,5883824.0,63679395.0,37.3604,3.452,39.9527237,-75.1635262
342,490,Southeastern Pennsylvania Transportation Authority,HR,DO,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,344859706.0,93879889.0,3.6734,101684198.0,202060773.0,2.1523,1.0831,39.9527237,-75.1635262
343,492,Southeastern Pennsylvania Transportation Authority,MB,DO,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,531848827.0,163167788.0,3.2595,170604460.0,628361295.0,3.8510000000000004,1.0456,39.9527237,-75.1635262
344,493,Southeastern Pennsylvania Transportation Authority,MB,PT,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,395329.0,68277.0,5.7901,84576.0,1042658.0,15.270999999999999,1.2387,39.9527237,-75.1635262
345,494,Southeastern Pennsylvania Transportation Authority,SR,DO,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,64152704.0,26549260.0,2.4164,25710304.0,72513107.0,2.7313,0.9684,39.9527237,-75.1635262
346,495,Southeastern Pennsylvania Transportation Authority,TB,DO,Active,Full Reporter,Philadelphia,PA,5,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,839.0,3829571.0,2017.0,6.0,2017.0,12105313.0,6171031.0,1.9616,5906220.0,14589899.0,2.3643,0.9571,39.9527237,-75.1635262
347,496,Port Authority of Allegheny County,DR,PT,Active,Full Reporter,Pittsburgh,PA,27,"Pittsburgh, PA",905.0,1733853.0,775.0,1415244.0,2017.0,6.0,2017.0,11791614.0,1486771.0,7.931,10816149.0,35216342.0,23.6865,7.2749,40.4416941,-79.9900861
348,497,Port Authority of Allegheny County,IP,DO,Active,Full Reporter,Pittsburgh,PA,27,"Pittsburgh, PA",905.0,1733853.0,775.0,1415244.0,2017.0,6.0,2017.0,69569.0,595336.0,0.1169,836482.0,1018784.0,1.7113,1.4051,40.4416941,-79.9900861
349,499,Port Authority of Allegheny County,LR,DO,Active,Full Reporter,Pittsburgh,PA,27,"Pittsburgh, PA",905.0,1733853.0,775.0,1415244.0,2017.0,6.0,2017.0,29714858.0,7759217.0,3.8296,9210530.0,62950866.0,8.113,1.187,40.4416941,-79.9900861
350,500,Port Authority of Allegheny County,MB,DO,Active,Full Reporter,Pittsburgh,PA,27,"Pittsburgh, PA",905.0,1733853.0,775.0,1415244.0,2017.0,6.0,2017.0,224980637.0,53389294.0,4.2139999999999995,78982204.0,301051225.0,5.6388,1.4794,40.4416941,-79.9900861
351,501,Beaver County Transit Authority,DR,DO,Active,Full Reporter,Rochester,PA,27,"Pittsburgh, PA",905.0,1733853.0,440.0,170539.0,2017.0,6.0,2017.0,866510.0,79227.0,10.9371,801171.0,1864228.0,23.5302,10.1123,43.157285,-77.615214
352,502,Beaver County Transit Authority,MB,DO,Active,Full Reporter,Rochester,PA,27,"Pittsburgh, PA",905.0,1733853.0,440.0,170539.0,2017.0,6.0,2017.0,10154780.0,851517.0,11.9255,1485836.0,5419151.0,6.3641,1.7449,43.157285,-77.615214
353,503,Berks Area Regional Transportation Authority,DR,DO,Inactive,Full Reporter,Reading,PA,140,"Reading, PA",104.0,266254.0,864.0,411442.0,2016.0,6.0,2016.0,1370734.0,184735.0,7.42,174294.0,4273662.0,23.134,0.9435,51.45149525,-0.983634249936538
354,504,Berks Area Regional Transportation Authority,DR,PT,Inactive,Full Reporter,Reading,PA,140,"Reading, PA",104.0,266254.0,864.0,411442.0,2016.0,6.0,2016.0,773220.0,55981.0,13.8122,107303.0,1499999.0,26.7948,1.9168,51.45149525,-0.983634249936538
355,505,Berks Area Regional Transportation Authority,MB,DO,Inactive,Full Reporter,Reading,PA,140,"Reading, PA",104.0,266254.0,864.0,411442.0,2016.0,6.0,2016.0,12320094.0,2898770.0,4.2501,2880188.0,9998950.0,3.4494,0.9936,51.45149525,-0.983634249936538
356,506,County of Lackawanna Transit System,DR,DO,Active,Full Reporter,Scranton,PA,99,"Scranton, PA",171.0,381502.0,170.0,260348.0,2017.0,6.0,2017.0,525578.0,114505.0,4.59,50194.0,2536377.0,22.1508,0.4384,41.4086874,-75.6621294
357,507,County of Lackawanna Transit System,DR,PT,Active,Full Reporter,Scranton,PA,99,"Scranton, PA",171.0,381502.0,170.0,260348.0,2017.0,6.0,2017.0,2354.0,429.0,5.4872,7442.0,43904.0,102.3403,17.3473,41.4086874,-75.6621294
358,508,County of Lackawanna Transit System,MB,DO,Active,Full Reporter,Scranton,PA,99,"Scranton, PA",171.0,381502.0,170.0,260348.0,2017.0,6.0,2017.0,3945121.0,930453.0,4.24,1165769.0,8210811.0,8.8245,1.2529,41.4086874,-75.6621294
359,509,County of Lackawanna Transit System,MB,PT,Active,Full Reporter,Scranton,PA,99,"Scranton, PA",171.0,381502.0,170.0,260348.0,2017.0,6.0,2017.0,353858.0,78635.0,4.5,30644.0,758151.0,9.6414,0.3897,41.4086874,-75.6621294
360,510,Williamsport Bureau of Transportation,DR,DO,Active,Full Reporter,Williamsport,PA,462,"Williamsport, PA",27.0,56142.0,92.0,69764.0,2017.0,6.0,2017.0,1963.0,194.0,10.1186,776.0,6873.0,35.4278,4.0,41.2493292,-77.0027671
361,511,Williamsport Bureau of Transportation,DR,PT,Active,Full Reporter,Williamsport,PA,462,"Williamsport, PA",27.0,56142.0,92.0,69764.0,2017.0,6.0,2017.0,3600.0,350.0,10.2857,1400.0,9625.0,27.5,4.0,41.2493292,-77.0027671
362,512,Williamsport Bureau of Transportation,MB,DO,Active,Full Reporter,Williamsport,PA,462,"Williamsport, PA",27.0,56142.0,92.0,69764.0,2017.0,6.0,2017.0,6390829.0,1283299.0,4.98,796059.0,7049850.0,5.4935,0.6203,41.2493292,-77.0027671
363,513,York County Transportation Authority,CB,DO,Active,Full Reporter,York,PA,158,"York, PA",132.0,232045.0,5060.0,1232111.0,2017.0,6.0,2017.0,2185523.0,84087.0,25.9912,268963.0,1077168.0,12.8102,3.1986,53.9590555,-1.0815361
364,515,York County Transportation Authority,DR,DO,Active,Full Reporter,York,PA,158,"York, PA",132.0,232045.0,5060.0,1232111.0,2017.0,6.0,2017.0,6846153.0,544395.0,12.5757,12577124.0,11925802.0,21.9065,23.1029,53.9590555,-1.0815361
365,516,York County Transportation Authority,DR,PT,Active,Full Reporter,York,PA,158,"York, PA",132.0,232045.0,5060.0,1232111.0,2017.0,6.0,2017.0,268300.0,22858.0,11.7377,6048.0,680247.0,29.7597,0.2646,53.9590555,-1.0815361
366,517,York County Transportation Authority,DT,PT,Active,Full Reporter,York,PA,158,"York, PA",132.0,232045.0,5060.0,1232111.0,2017.0,6.0,2017.0,494394.0,43703.0,11.3126,37515.0,743791.0,17.0192,0.8584,53.9590555,-1.0815361
367,518,York County Transportation Authority,MB,DO,Active,Full Reporter,York,PA,158,"York, PA",132.0,232045.0,5060.0,1232111.0,2017.0,6.0,2017.0,5471229.0,1537512.0,3.5585,1537598.0,8873583.0,5.7714,1.0001,53.9590555,-1.0815361
368,521,Washington Metropolitan Area Transit Authority,DR,PT,Active,Full Reporter,Washington,DC,8,"Washington, DC-VA-MD",1322.0,4586770.0,950.0,3719567.0,2017.0,6.0,2017.0,20352131.0,2212193.0,9.2,8870258.0,109855139.0,49.6589,4.0097,38.8950092,-77.0365625
369,522,Washington Metropolitan Area Transit Authority,DT,PT,Active,Full Reporter,Washington,DC,8,"Washington, DC-VA-MD",1322.0,4586770.0,950.0,3719567.0,2017.0,6.0,2017.0,2416262.0,156356.0,15.4536,790217.0,12026450.0,76.9171,5.053999999999999,38.8950092,-77.0365625
370,523,Washington Metropolitan Area Transit Authority,HR,DO,Active,Full Reporter,Washington,DC,8,"Washington, DC-VA-MD",1322.0,4586770.0,950.0,3719567.0,2017.0,6.0,2017.0,1326262650.0,227053037.0,5.8412,521845597.0,992646766.0,4.3719,2.2983,38.8950092,-77.0365625
371,524,Washington Metropolitan Area Transit Authority,MB,DO,Active,Full Reporter,Washington,DC,8,"Washington, DC-VA-MD",1322.0,4586770.0,950.0,3719567.0,2017.0,6.0,2017.0,369020804.0,123124352.0,2.9971,129035457.0,631132672.0,5.126,1.048,38.8950092,-77.0365625
372,526,Maryland Transit Administration,CB,PT,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,171683870.0,3869911.0,44.3638,19930945.0,60664667.0,15.675999999999998,5.1502,39.2908816,-76.610759
373,527,Maryland Transit Administration,CR,PT,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,272481938.0,9215084.0,29.5691,52587240.0,142591765.0,15.4737,5.7066,39.2908816,-76.610759
374,528,Maryland Transit Administration,DR,DO,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,34388.0,4645.0,7.4032,4316.0,836522.0,180.0909,0.9292,39.2908816,-76.610759
375,529,Maryland Transit Administration,DR,PT,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,20294804.0,2048276.0,9.9082,2162889.0,79810591.0,38.9648,1.056,39.2908816,-76.610759
376,530,Maryland Transit Administration,DT,PT,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,3736277.0,700989.0,5.33,2067918.0,14572748.0,20.7888,2.95,39.2908816,-76.610759
377,531,Maryland Transit Administration,HR,DO,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,49581700.0,10452750.0,4.7434,12202211.0,51834660.0,4.9589,1.1674,39.2908816,-76.610759
378,532,Maryland Transit Administration,LR,DO,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,48343150.0,7345442.0,6.5814,7177772.0,42626110.0,5.8031,0.9772,39.2908816,-76.610759
379,533,Maryland Transit Administration,MB,DO,Active,Full Reporter,Baltimore,MD,19,"Baltimore, MD",717.0,2203663.0,2560.0,7811145.0,2017.0,6.0,2017.0,270836888.0,69934287.0,3.8727,52394732.0,303743294.0,4.3433,0.7492,39.2908816,-76.610759
380,535,Ohio Valley Regional Transportation Authority,DR,DO,Active,Full Reporter,Wheeling,WV,353,"Wheeling, WV-OH",47.0,81249.0,27.0,57416.0,2017.0,9.0,2017.0,23537.0,4784.0,4.9199,12444.0,368994.0,77.1309,2.6012,42.1250895,-87.9292806729976
381,536,Ohio Valley Regional Transportation Authority,MB,DO,Active,Full Reporter,Wheeling,WV,353,"Wheeling, WV-OH",47.0,81249.0,27.0,57416.0,2017.0,9.0,2017.0,1348767.0,384938.0,3.5039,409564.0,3741065.0,9.7186,1.064,42.1250895,-87.9292806729976
382,545,Westmoreland County Transit Authority,DT,PT,Active,Full Reporter,Greensburg,PA,27,"Pittsburgh, PA",905.0,1733853.0,668.0,296066.0,2017.0,6.0,2017.0,2028236.0,194173.0,10.4455,4496000.0,4561562.0,23.4923,23.1546,40.3014581,-79.5389289
383,547,Westmoreland County Transit Authority,MB,PT,Active,Full Reporter,Greensburg,PA,27,"Pittsburgh, PA",905.0,1733853.0,668.0,296066.0,2017.0,6.0,2017.0,7081396.0,473672.0,14.95,1279378.0,5558358.0,11.7346,2.701,40.3014581,-79.5389289
384,549,"JAUNT, Inc.",DR,DO,Active,Full Reporter,Charlottesville,VA,317,"Charlottesville, VA",35.0,92359.0,2595.0,244954.0,2017.0,6.0,2017.0,2989257.0,322822.0,9.2598,1090228.0,6615931.0,20.4941,3.3772,38.029306,-78.4766781
385,550,Howard Transit,DR,PT,Active,Full Reporter,Ellicott City,MD,19,"Baltimore, MD",717.0,2203663.0,251.0,284952.0,2017.0,6.0,2017.0,715734.0,68767.0,10.4081,200168.0,4304748.0,62.599,2.9108,39.2673284,-76.7983067
386,551,Howard Transit,DT,PT,Active,Full Reporter,Ellicott City,MD,19,"Baltimore, MD",717.0,2203663.0,251.0,284952.0,2017.0,6.0,2017.0,128261.0,13866.0,9.25,34665.0,196739.0,14.1886,2.5,39.2673284,-76.7983067
387,552,Howard Transit,MB,PT,Active,Full Reporter,Ellicott City,MD,19,"Baltimore, MD",717.0,2203663.0,251.0,284952.0,2017.0,6.0,2017.0,7113804.0,836886.0,8.5003,666557.0,4313552.0,5.1543,0.7965,39.2673284,-76.7983067
388,557,Ride-On Montgomery County Transit,MB,DO,Active,Full Reporter,Rockville,MD,8,"Washington, DC-VA-MD",1322.0,4586770.0,495.0,971777.0,2017.0,6.0,2017.0,86244255.0,22984194.0,3.7523,21168493.0,112932119.0,4.9135,0.9209999999999999,39.0840054,-77.1527573
389,559,Centre Area Transportation Authority,DR,PT,Active,Full Reporter,State College,PA,335,"State College, PA",29.0,87454.0,89.0,104360.0,2017.0,6.0,2017.0,237576.0,34508.0,6.8847,96023.0,987120.0,28.6055,2.7826,40.7944504,-77.8616386
