,FuelCode,StationName,Address,City,State_ABRR,Location,ZIP,Latitude,Longitude
4331,LPG,U-Haul,6745 FM 78,San Antonio,TX,TEXAS,78244,29.4836439,-98.3559742
4332,ELEC,ECOLOGY ACTION,877 Cedar Street,Santa Cruz,CA,CALIFORNIA,95060,36.973945,-122.0277
4333,LPG,Austin Independent School District,3300 Jones Rd,Austin,TX,TEXAS,78745,30.228450800000005,-97.8102932
4334,ELEC,City of Chandler- Library,22 S. Delaware,Chandler,AZ,ARIZONA,85225,33.302825,-111.838401
4335,ELEC,Clackamas - PSB Building,2051 Kaen Road,Oregon City,OR,OREGON,97045,45.332751,-122.59938500000001
4336,ELEC,Irvine Spectrum,71 Fortune Dr,Irvine,CA,CALIFORNIA,92618,33.6510603,-117.74575490000001
4337,ELEC,Lia Nissan of Enfield,10 Palomba Dr,Enfield,CT,CONNECTICUT,6082,41.9979545,-72.57420570000001
4338,ELEC,Lenkin Company MGT 2201,2201 Wisconsin Ave NW,Washington,DC,DISTRICT OF COLUMBIA,20007,38.9192265,-77.0706446
4339,ELEC,City of Raleigh - Transit Center,808 Bus Way,Raleigh,NC,NORTH CAROLINA,27610,35.767483,-78.563464
4340,ELEC,City of Richmond - Public Parking,W Cary St & S Colonial Ave,Richmond,VA,VIRGINIA,23221,37.552626000000004,-77.47725799999999
4341,ELEC,Bridgewater Falls,3385 Princeton Rd,Hamilton,OH,OHIO,45011,39.3905346,-84.5028809
4342,ELEC,CITY VOLKSWAGEN,2205 Morena Blvd,San Diego,CA,CALIFORNIA,92110,32.7850508,-117.20608440000001
4343,ELEC,8500 Burton Way,8500 Burton Way,Los Angeles,CA,CALIFORNIA,90048,34.071196,-118.377094
4344,LPG,Sears Sales & Service,4786 1st Ave S,Seattle,WA,WASHINGTON,98134,47.559714899999996,-122.33350729999998
4345,ELEC,Nissan of LaGrange,224 Commerce Ave,LaGrange,GA,GEORGIA,30241,33.048198,-85.01818
4346,ELEC,MAG BMW,5825 Venture Drive,Dublin,OH,OHIO,43016,40.0999254,-83.14777020000001
4347,LPG,Suburban Propane,1355 S Gregory Ln,Jackson,WY,WYOMING,83001,43.4604797,-110.79793740000001
4348,ELEC,City of Keizer,930 Chemawa Rd NE,Salem,OR,OREGON,97303,44.9958095,-123.02019569999999
4349,ELEC,BEAM CHARGING,180 W 20th St,New York,NY,NEW YORK,10011,40.741771,-73.996837
4350,ELEC,Troy Nissan,110 US Highway 231 N,Troy,AL,ALABAMA,36081,31.853981,-85.997064
4351,LPG,Rockwood Welding Supply Co,5141 Roane State Hwy,Rockwood,TN,TENNESSEE,37854,35.874058000000005,-84.652239
4352,CNG,Rainbow Disposal,17121 Nichols St,Huntington Beach,CA,CALIFORNIA,92647,33.7131946,-117.9957105
4353,ELEC,"Walgreens - Anacortes, WA #7131",909 17th Street,Anacortes,WA,WASHINGTON,98221,48.508154,-122.611842
4354,ELEC,San Marcos Nissan,2990 S IH-35,San Marcos,TX,TEXAS,78666,30.496313699999998,-97.6809454
4355,ELEC,Southern California Edison - South Bay Service Center,505 Maple Ave,Torrance,CA,CALIFORNIA,90503,33.843659,-118.342405
4356,ELEC,Elhart Nissan,870 Chicago Dr,Holland,MI,MICHIGAN,49423,42.798319899999996,-86.070752
4357,CNG,Lifetime Products - Building G13,5298 Freeway Park Dr,Ogden,UT,UTAH,84405,41.165637700000005,-112.02049170000001
4358,CNG,Cubogas Pocket,1005 S First St,Parkston,SD,SOUTH DAKOTA,57366,43.3862101,-97.98585109999999
4359,ELEC,Grapevine Farmers Market Parking,115 E. Worth St,Grapevine,TX,TEXAS,76051,32.93803,-97.077848
4360,ELEC,ELEMENT HOTEL,9741-10099 Park Meadows Dr,Lone Tree,CO,COLORADO,80124,39.5536346,-104.8760071
4361,CNG,Spire Natural Gas Fueling Solutions,4231 Cypress Rd,St. Ann,MO,MISSOURI,63074,38.73922720000001,-90.3874816
4362,CNG,Clean Energy - Paratransit,7141 Woodbine Ave,Sacramento,CA,CALIFORNIA,95823,38.496293,-121.47864399999999
4363,ELEC,City of Rancho Cucamonga - Beryl Park West,6505 Carnelian St,Rancho Cucamonga,CA,CALIFORNIA,91701,34.136245,-117.61613
4364,LPG,Smith Gas Co,1607 3rd St,Floresville,TX,TEXAS,78114,29.1312169,-98.1559736
4365,LPG,Russell LP Gas,2601 Caddo St,Arkadelphia,AR,ARKANSAS,71923,34.121114,-93.08070699999999
4366,ELEC,Carousel Cafe,1510 Mall Sq,Wilkesboro,NC,NORTH CAROLINA,28697,36.155342,-81.11646400000001
4367,ELEC,NAVFAC,555 Tarawa Ave,Millington,TN,TENNESSEE,38053,35.3335631,-89.87092779999999
4368,ELEC,Tennessee Technology Center at Pulaski,1233 East College St,Pulaski,TN,TENNESSEE,38478,35.192167,-87.00675600000001
4369,ELEC,LADWP - EV Service Center,1630 N Main St,Los Angeles,CA,CALIFORNIA,90012,34.066854,-118.22747109999999
4370,ELEC,Hotel Lumen,6101 Hillcrest Avenue,Dallas,TX,TEXAS,75205,32.8408907,-96.7872978
4371,LPG,Happy's Roadhouse Inn,72576 US Highway 2,Libby,MT,MONTANA,59923,48.0825204,-115.140621
4372,CNG,New York State Department of Transportation,695 Watervliet Shaker Rd,Latham,NY,NEW YORK,12110,42.738246600000004,-73.7813686
4373,LPG,AmeriGas,6553 Caratoke Hwy,Grandy,NC,NORTH CAROLINA,27939,36.23708,-75.874049
4374,ELEC,Anaheim West Tower Parking,201 S. Anaheim Blvd.,Anaheim,CA,CALIFORNIA,92805,33.834587,-117.9140159
4375,ELEC,CARCHARGING,33670 Us Highway 19 N,Palm Harbor,FL,FLORIDA,34683,28.078294800000002,-82.7397614
4376,CNG,Clovis Unified School District,1450 Sunnyside Ave,Clovis,CA,CALIFORNIA,93611,36.836921999999994,-119.68969299999999
4377,LPG,Hall Propane,944 E Stuart Dr,Galax,VA,VIRGINIA,24333,36.6752966,-80.90510929999999
4378,ELEC,INTERPARK,17 E Adams St,Chicago,IL,ILLINOIS,60603,41.879279700000005,-87.6266101
4379,LPG,Lakeside Landing,4600 Martin St S,Cropwell,AL,ALABAMA,35054,33.5291028,-86.291108
4380,ELEC,Birkenstock,17506 NE Delfel Ct,Ridgefield,WA,WASHINGTON,98642,45.748515399999995,-122.66268970000002
4381,ELEC,Cerritos Nissan,18707 Studebaker Rd,Cerritos,CA,CALIFORNIA,90703,33.861398,-118.100502
4382,ELEC,HARBOR PARK,55 Market Pl,Baltimore,MD,MARYLAND,21202,39.2883467,-76.6059127
4383,ELEC,"Walgreens - Bountiful, UT #6183",515 S 500 W,Bountiful,UT,UTAH,84010,40.8838816,-111.8921864
4384,ELEC,Ann Arbor Nissan,3975 Jackson Rd,Ann Arbor,MI,MICHIGAN,48103,42.284242,-83.80855
4385,CNG,Palo CNG,12600 State Route 66,Clarion,PA,PENNSYLVANIA,16214,41.1729864,-79.3417786
4386,ELEC,Liberty Station Lot N-2,2748 Historic Decatur Rd,San Diego,CA,CALIFORNIA,92101,32.738859000000005,-117.21212790000001
4387,LPG,Eagle Propane,620 N Main St,Hennessy,OK,OKLAHOMA,73742,36.115114500000004,-97.8989834
4388,ELEC,Prien Lake Shopping Center - Tesla,1772 W Prien Lake Rd,Lake Charles,LA,LOUISIANA,70601,30.199071000000004,-93.24878199999999
4389,ELEC,Larry H Miller Nissan Englewood,5001 S Broadway,Englewood,CO,COLORADO,80113,39.625647,-104.988449
4390,ELEC,J&R Housing,205 Orchard Ln,Hills,MN,MINNESOTA,56138,43.530311,-96.36315
4391,LPG,Midway Rental,6194 Highway 93 S,Whitefish,MT,MONTANA,59937,48.385119,-114.337075
4392,LPG,Sioux Valley Co-op,220 10th St,Watertown,SD,SOUTH DAKOTA,57201,44.904161,-97.1312566
4393,LPG,Guilford Gas Service,710 Patton Ave,Greensboro,NC,NORTH CAROLINA,27406,36.040407,-79.77379
4394,LPG,U-Haul,1636 Center Point Pkwy,Birmingham,AL,ALABAMA,35215,33.630016600000005,-86.6854267
4395,ELEC,NATIONAL GRID,99 Belmont St,South Easton,MA,MASSACHUSETTS,2375,42.052433799999996,-71.075188
4396,ELEC,Pompano Ford Lincoln,2741 N Federal Hwy,Pompano Beach,FL,FLORIDA,33064,26.265414500000002,-80.09944109999999
4397,CNG,Dandy Mini-Mart,474 Reuter Blvd,Towanda,PA,PENNSYLVANIA,18848,41.7693656,-76.4794435
4398,ELEC,Loveless Cafe,8400 Hwy 100,Nashville,TN,TENNESSEE,37221,36.035146999999995,-86.972502
4399,LPG,U-Haul,2645 W Alameda Ave,Denver,CO,COLORADO,80219,39.711526899999996,-105.01878
4400,ELEC,Melvin Mark - Auditorium Garage,1400 SW 4th Ave.,Portland,OR,OREGON,97201,45.514466999999996,-122.678919
4401,ELEC,Georgia Power - Smyrna Local Office,1088 Concord Rd,Smyrna,GA,GEORGIA,30080,33.8753594,-84.5216689
4402,ELEC,Cole Electric Technology,3980 Martin Luther King Jr Dr,Atlanta,GA,GEORGIA,30336,33.768284,-84.518427
4403,ELEC,NRG eVgo - Tustin Nissan,30 Auto Center Dr,Tustin,CA,CALIFORNIA,92782,33.724678000000004,-117.79928600000001
4404,ELEC,PARKING B,259 E Erie St,Chgo,IL,ILLINOIS,60611,41.893991,-87.620784
4405,CNG,Bayfield County,117 E 6th St,Washburn,WI,WISCONSIN,54891,46.6769968,-90.8937608
4406,ELEC,Mastria Nissan,1305 New State Hwy,Raynham,MA,MASSACHUSETTS,2767,41.9039459,-71.017453
4407,LPG,Coyne Oil and Propane,914 W Pickard St,Mount Pleasant,MI,MICHIGAN,48858,43.61172929999999,-84.78682059999998
4408,LPG,Thompson Gas,898 W Landstreet Rd,Orlando,FL,FLORIDA,32824,28.4361017,-81.39045109999999
4409,ELEC,AIRPORT WAY,3880 Kilroy Airport Way,Long Beach,CA,CALIFORNIA,90806,33.808938700000006,-118.14561869999999
4410,CNG,Xcel Energy,2538 Blichman Ave,Grand Junction,CO,COLORADO,81505,39.096939899999995,-108.58445490000001
4411,ELEC,Earth Dog Cafe,398 S Washington St,Berkeley Springs,WV,WEST VIRGINIA,25411,39.621495,-78.230135
4412,LPG,Phil's Propane,477 Crandall Rd,Tiverton,RI,RHODE ISLAND,2878,41.6118716,-71.1450145
4413,ELEC,RES CHARGE STAT,11101 W 120th Ave,Broomfield,CO,COLORADO,80021,39.9153291,-105.1232449
4414,ELEC,Stony Brook University,Fine Arts Dr,Stony Brook,NY,NEW YORK,11790,40.914873,-73.119467
4415,ELEC,2000 M St,2000 M Street,Washington,DC,DISTRICT OF COLUMBIA,20036,38.905460999999995,-77.045209
4416,CNG,Intermountain Gas Co,451 Alan Dr,Jerome,ID,IDAHO,83338,43.4846059,-111.99240049999999
4417,CNG,Rumpke,3700 Struble Rd,Colerain,OH,OHIO,45251,39.2649158,-84.6000603
4418,ELEC,Total Eyecare,681-route 15 South,Lake Hopatcong,NJ,NEW JERSEY,7849,40.955915000000005,-74.596386
4419,ELEC,URBAN WEST,1350 Treat Blvd,Walnut Creek,CA,CALIFORNIA,94597,37.9261055,-122.0562363
4420,ELEC,I-SQUARE,400 Bakers Park,Rochester,NY,NEW YORK,14617,43.2097799,-77.59804890000001
4421,ELEC,Paul Walsh Nissan,2066 Eisenhower Pkwy,Macon,GA,GEORGIA,31206,32.813829999999996,-83.683515
4422,ELEC,SKYWATER,601 W. Rio Salado Parkway,Tempe,AZ,ARIZONA,85281,33.4299443,-111.94781409999999
4423,ELEC,Netflix,100 Winchester Cir,Los Gatos,CA,CALIFORNIA,95032,37.259353999999995,-121.963
4424,ELEC,Nissan of Turnersville,3400 Route 42,Turnersville,NJ,NEW JERSEY,8012,39.730509999999995,-75.02905799999999
4425,LPG,U-Haul,7242 Highway 85,Riverdale,GA,GEORGIA,30274,33.556383000000004,-84.41402020000001
4426,LPG,Ferrellgas,703 E 6th St,Hanford,CA,CALIFORNIA,93230,36.32687120000001,-119.6365773
4427,ELEC,City of Seminole - Recreation Center,9100 113th St N,Seminole,FL,FLORIDA,33772,27.856111,-82.79603
4428,LPG,Arizona Propane,10225 E McKellips Rd,Scottsdale,AZ,ARIZONA,85256,33.4550382,-111.86115339999999
4429,LPG,Cleveland Ace Taxi Service,1798 E 55th St,Cleveland,OH,OHIO,44103,41.5101204,-81.65203740000001
4430,LPG,Propane Central,514 N 9th St,Salina,KS,KANSAS,67401,38.8496968,-97.61243409999999
4431,LPG,Blue Flame Gas Co,423 Enterprise Dr,Pueblo West,CO,COLORADO,81007,38.3312495,-104.7266059
4432,ELEC,R8STATION 1,1595 Wynkoop St,Denver,CO,COLORADO,80202,39.7518717,-105.0015719
4433,ELEC,George Wall Ford Lincoln,700 Shrewsbury Ave,Red Bank,NJ,NEW JERSEY,7701,40.3242412,-74.0731338
4434,LPG,City of Riverside,8095 Lincoln Ave,Riverside,CA,CALIFORNIA,92504,33.92399216,-117.41194920000001
4435,ELEC,Cracker Barrel 79 Crossville,23 Executive Drive,Crossville,TN,TENNESSEE,38555,35.998958,-85.04513399999999
4436,LPG,AmeriGas,804 E Morthland Dr,Valparaiso,IN,INDIANA,46385,41.4599932,-87.0713468
4437,CNG,Clean Energy - Houston - O'Rourke,223 McCarthy St,Houston,TX,TEXAS,77029,29.787004600000003,-95.2795793
4438,CNG,New York State Department of Transportation,3716 Burgoyne Ave,Hudson Falls,NY,NEW YORK,12839,43.31847,-73.5676469
4439,ELEC,WELLSTAR,148 Bill Carruth Pkwy,Hiram,GA,GEORGIA,30141,33.9012471,-84.7802277
4440,LPG,Wheat Energy Services,104 E Parsonage St,Winters,TX,TEXAS,79567,31.9589109,-99.9627823
4441,ELEC,AVALON CHARGE,2200 Avalon Boulevard,Alpharetta,GA,GEORGIA,30009,34.070787700000004,-84.27717
4442,ELEC,LOS GATOS INN,55 Los Gatos-Saratoga Rd,Los Gatos,CA,CALIFORNIA,95032,37.2262688,-121.97163390000001
4443,CNG,Sapp Bros Travel Center,517 E 23rd St,Columbus,NE,NEBRASKA,68601,41.43771629999999,-97.32144890000001
4444,ELEC,Kwik Trip #448,9495 Noble Pkwy,Brooklyn Park,MN,MINNESOTA,55443,45.1272136,-93.3357731
4445,LPG,AmeriGas,1030 N Skokie Hwy,Gurnee,IL,ILLINOIS,60031,42.3784686,-87.9109345
4446,LPG,D & D Gas Inc,7709 Alton Ave,Jacksonville,FL,FLORIDA,32211,30.314715999999997,-81.57663000000001
4447,ELEC,North Plainfield Nissan,545 Route 22 W,North Plainfield,NJ,NEW JERSEY,7060,40.630453,-74.4334
4448,ELEC,VISTA,435 La Tortuga Dr,Vista,CA,CALIFORNIA,92081,33.1933397,-117.2580466
4449,ELEC,FORD_BLDG,245 S 2nd St,Coos Bay,OR,OREGON,97420,43.3665036,-124.21499340000001
4450,LPG,Caldwell Flying J,3512 Franklin Rd,Caldwell,ID,IDAHO,83605,43.6616095,-116.6544959
4451,ELEC,TOWN HALL,31 Park Street,Guilford,CT,CONNECTICUT,6437,41.2832367,-72.6798002
4452,ELEC,Garland Building Inspection Office,800 Main St,Garland,TX,TEXAS,75040,32.911909,-96.641571
4453,ELEC,Seaside Plaza,1320 Oregon St,Port Orford,OR,OREGON,97465,42.7473283,-124.497404
4454,ELEC,Pat Peck Nissan,1015 S Beltline Hwy,Mobile,AL,ALABAMA,36606,30.672944300000005,-88.1268767
4455,ELEC,DOWNES GARAGE,15 Warren St,Lowell,MA,MASSACHUSETTS,1852,42.6427218,-71.3063149
4456,ELEC,Miramar College - Parking Structure - 1st Floor,10440 Black Mountain Road,San Diego,CA,CALIFORNIA,92126,32.911637400000004,-117.1185936
4457,ELEC,Curry Nissan Chicopee,765 Memorial Dr,Chicopee,MA,MASSACHUSETTS,1020,42.1788207,-72.5770381
4458,ELEC,Atlantic County Utilities Authority - Solid Waste,6700 Delilah Road,Egg Harbor Township,NJ,NEW JERSEY,8234,39.417466999999995,-74.539682
4459,ELEC,Mod Box 10x10x10,749 south 2nd street Unit#3,Phoenix,AZ,ARIZONA,85004,33.439364000000005,-112.070849
4460,ELEC,Spring Street Municipal Garage,316 S Spring St,Greenville,SC,SOUTH CAROLINA,29601,34.7612472,-83.063516
4461,LPG,Mansfield Gas & Exhaust Center,1304 N Main St,Mansfield,TX,TEXAS,76063,32.583003600000005,-97.15352929999999
4462,ELEC,Greenville County Square,301 University Ridge,Greenville,SC,SOUTH CAROLINA,29601,34.8399484,-82.3998936
4463,LPG,Suburban Propane,14111 John Marshall Hwy,Gainesville,VA,VIRGINIA,20155,38.797527,-77.61155
4464,ELEC,WELCOME TO TIA,Tampa International Airport,Tampa,FL,FLORIDA,33614,27.9834776,-82.5370781
4465,CNG,Clean Energy - Port of Long Beach,3400 E I St,Wilmington,CA,CALIFORNIA,90744,33.78311,-118.22200000000001
4466,LPG,ARRO Autogas,1620 Lemonwood Dr,Santa Paula,CA,CALIFORNIA,93060,34.355545899999996,-119.045879
4467,ELEC,STONY BROOK UNV,Innovation Rd,Stony Brook,NY,NEW YORK,11790,40.9032745,-73.1341248
4468,CNG,PG&E Richmond Service Center,1100 S 27th St,Richmond,CA,CALIFORNIA,94804,37.9163999,-122.3436004
4469,CNG,Pima Community College District Support Services - West Campus,2202 W Anklam Rd,Tucson,AZ,ARIZONA,85709,32.227325199999996,-111.016572
4470,ELEC,NATIONAL GRID,1570-1580 Military Rd,Niagara Falls,NY,NEW YORK,14304,43.0946648,-78.9729564
4471,LPG,Johnston Propane,4004 N County Rd W,Odessa,TX,TEXAS,79764,31.87698,-102.4003989
4472,ELEC,"Walgreens - Seaside, CA #2867",1055 Fremont Blvd,Seaside,CA,CALIFORNIA,93955,36.5993177,-121.85050159999999
4473,ELEC,Bruce Titus Tacoma Nissan,4030 S Tacoma Way,Tacoma,WA,WASHINGTON,98409,47.219726,-122.485672
4474,ELEC,Terry Chapin Nissan,1949 Roberts Ave,Lumberton,NC,NORTH CAROLINA,28358,34.6344348,-78.9949772
4475,LPG,Gas and Supply,22130 Highway 110 S,Troup,TX,TEXAS,75789,32.1543,-95.154635
4476,ELEC,City of Tacoma - Park Plaza North,923 Commerce St,Tacoma,WA,WASHINGTON,98402,47.2548109,-122.43969950000002
4477,ELEC,AutoNation Nissan of Brandon,9920 Adamo Dr,Tampa,FL,FLORIDA,33619,27.94828,-82.3406
4478,ELEC,Imperial Center,1007 Slater Rd,Durham,NC,NORTH CAROLINA,27703,35.876753,-78.843195
4479,ELEC,Public Parking Lot,Morse Ct,New Canaan,CT,CONNECTICUT,6840,41.1464,-73.4924
4480,ELEC,NRG eVgo - Fort Collins Museum of Discovery,408 Mason Ct,Fort Collins,CO,COLORADO,80524,40.59291572,-105.0781249
4481,ELEC,COMED,1319 South 1st Avenue,Maywood,IL,ILLINOIS,60153,41.8756027,-87.8338394
4482,ELEC,Panera Bread,1129 Silas Deane Hwy,Wethersfield,CT,CONNECTICUT,6109,41.69034,-72.6559
4483,ELEC,Northwoods Nissan,2039 N Susquehanna Trail,Hummels Wharf,PA,PENNSYLVANIA,17831,40.836286,-76.83465600000001
4484,ELEC,USC CAMPUS,933-999 Downey Way,Los Angeles,CA,CALIFORNIA,90089,34.0210484,-118.2882767
4485,ELEC,McDonald's #1353 - Clayton Rd. - Concord CA,4550 Clayton Road,Concord,CA,CALIFORNIA,94521,37.962458000000005,-121.98651299999999
4486,LPG,U-Haul,2720 Burlingame Ave SW,Wyoming,MI,MICHIGAN,49509,42.914883,-85.7041969
4487,ELEC,CITY OF REDWOOD,399 Marine Pkwy,Redwood City,CA,CALIFORNIA,94065,37.5304228,-122.25864320000001
4488,CNG,Trillium CNG - Golden Eagle,705 E Ajo Way,Tucson,AZ,ARIZONA,85713,32.179075,-110.960085
4489,ELEC,BEAM CHARGING,112-01 Queens Blvd,Forest Hills,NY,NEW YORK,11375,40.7238159,-73.8494797
4490,ELEC,TOWN OF JACKSON,160 S Millward St,Jackson,WY,WYOMING,83001,43.4779018,-110.7648608
4491,ELEC,SAN JOSE,45 N Market St,San Jose,CA,CALIFORNIA,95113,37.3364014,-121.8934065
4492,ELEC,BRANDON NISSAN,9920 Adamo Dr,Tampa,FL,FLORIDA,33619,27.9469463,-82.34049540000001
4493,ELEC,Town of Penfield Community Center,1985 Baird Rd,Penfield,NY,NEW YORK,14526,43.137367,-77.464664
4494,ELEC,Isham Garage,17 Isham Rd,West Hartford,CT,CONNECTICUT,6107,41.76082279999999,-72.7407631
4495,ELEC,Southern California Edison - Redlands Service Center,287 Tennessee St,Redlands,CA,CALIFORNIA,92373,34.0554254,-117.2000263
4496,ELEC,BOS MS 2037,4001 Lexington Ave N,Arden Hills,MN,MINNESOTA,55126,45.0633048,-93.1518954
4497,ELEC,NRG eVgo - Tarragona Plaza,1000 N Western Ave,Los Angeles,CA,CALIFORNIA,90732,33.752821000000004,-118.308255
4498,LPG,Suburban Propane,3455 Theatre Dr,Paso Robles,CA,CALIFORNIA,93446,35.571914,-120.6992453
4499,LPG,Suburban Propane,3107 Rampart Dr,Anchorage,AK,ALASKA,99501,61.223214,-149.821985
4500,LPG,Steward County Propane,1751 Highway 79 E,Dover,TN,TENNESSEE,37058,36.5450209,-87.7558155
4501,ELEC,GSA _ R4 PBS,61 Forsyth St SW,Atlanta,GA,GEORGIA,30303,33.7530289,-84.39334040000001
4502,CNG,City of North Little Rock,320 Curtis Sykes Dr,North Little Rock,AR,ARKANSAS,72114,34.7683843,-92.26974799999999
4503,ELEC,ALAMEDA,551-599 7th St,Oakland,CA,CALIFORNIA,94607,37.80090070000001,-122.2777736
4504,ELEC,PRINCTON VW,902 Route 206,Princeton,NJ,NEW JERSEY,8540,40.391758,-74.655162
4505,ELEC,Richardson Municipal Parking Garage,66 Richardson St,Greenville,SC,SOUTH CAROLINA,29601,34.852395,-82.4001385
4506,ELEC,Sacramento International Airport - Terminal A Garage - Daily,Lindbergh Dr,Sacramento,CA,CALIFORNIA,95837,38.690329999999996,-121.5871
4507,LPG,Beard Propane Inc,10515 KS-59,Erie,KS,KANSAS,66733,37.5163964,-95.2699871
4508,CNG,Conoco Outpost Convenience Store,17699 S Muskogee Ave,Tahlequah,OK,OKLAHOMA,74464,35.891778,-94.977075
4509,ELEC,Doubletree Alana Waikiki,"1956 Ala Moana Boulevard, C/O GreenCar Hawaii",Honolulu,HI,HAWAII,96815,21.285654,-157.834138
4510,ELEC,SHERWOOD,NW Washington St,Sherwood,OR,OREGON,97140,45.355354299999995,-122.840126
4511,ELEC,Saratoga Inn,201 Cascade Ave,Langley,WA,WASHINGTON,98260,48.039371,-122.40602
4512,LPG,Heetco Inc,1853 E 1450 Rd,Lawrence,KS,KANSAS,66044,39.008224,-95.23405699999999
4513,ELEC,COMED,301-375 2nd St,Elgin,IL,ILLINOIS,60123,42.0240558,-88.3216637
4514,ELEC,METRO TRANSIT,850 Co Rd E East,Vadnais Heights,MN,MINNESOTA,55127,45.0493138,-93.0641233
4515,ELEC,Quirk Nissan,600 Southern Artery,Quincy,MA,MASSACHUSETTS,2169,42.252868799999995,-70.9908844
4516,ELEC,Mercer Nissan,1433 S Medford Dr,Lufkin,TX,TEXAS,75901,31.324889600000002,-94.69140259999999
4517,LPG,Ygnacio 76 - Ygnacio Valley Service Station,690 Ygnacio Valley Rd,Walnut Creek,CA,CALIFORNIA,94596,37.906872899999996,-122.05952140000001
4518,ELEC,BEDFORD,24 Parkway,Katonah,NY,NEW YORK,10536,41.2587154,-73.68436679999999
4519,ELEC,VTA -RIVER OAKS,3331 N 1st street,San Jose,CA,CALIFORNIA,95134,37.400281299999996,-121.93969059999999
4520,LPG,ProFlame,40227 Oak Park Way,Oakhurst,CA,CALIFORNIA,93644,37.3332166,-119.6636501
4521,ELEC,Newport Corp. Tower,4100 Newport Place,Newport Beach,CA,CALIFORNIA,92660,33.6627204,-117.86501809999999
4522,ELEC,CCSF - SFO,San Francisco International Airport Domestic Garage,San Francisco,CA,CALIFORNIA,94128,37.6163742,-122.3860981
4523,LPG,U-Haul,631 N Beal Pkwy,Fort Walton Beach,FL,FLORIDA,32548,30.430868,-86.63839200000001
4524,LPG,County Energy Products,8 Emerson Ave,Chelmsford,MA,MASSACHUSETTS,1824,42.603452000000004,-71.34557480000001
4525,ELEC,Tempe YMCA,7070 S. Rural,Tempe,AZ,ARIZONA,85283,33.355878999999995,-111.92886299999999
4526,ELEC,Kistler Ford,5555 W Central Ave,Toledo,OH,OHIO,43615,41.675554999999996,-83.675659
4527,ELEC,UC IRVINE,415 E Peltason Dr,Irvine,CA,CALIFORNIA,92617,33.641969200000005,-117.8443486
4528,CNG,Waste Management - Knoxville,9504 Diggs Gap Rd,Heiskell,TN,TENNESSEE,37754,36.1017871,-84.0241879
4529,ELEC,CITY OF GR PARK,300 Monroe Ave NW,Grand Rapids,MI,MICHIGAN,49503,42.9691914,-85.6711565
4530,LPG,Mayes County Propane,4655 Highway 20 W,Pryor,OK,OKLAHOMA,74361,36.306077,-95.398022
4531,ELEC,NAVFAC,7408-7442 USS Enterprise St,Milton,FL,FLORIDA,32570,30.7059792,-87.0168208
4532,ELEC,Ingram Park Nissan,6990 NW Loop 410,San Antonio,TX,TEXAS,78238,29.457057,-98.624749
4533,ELEC,City of Rancho Cucamonga - Public Works Service Center,8794 Lions St,Rancho Cucamonga,CA,CALIFORNIA,91730,34.093984899999995,-117.6049485
4534,ELEC,Faith Catholic,1500 E Saginaw St,Lansing,MI,MICHIGAN,48906,42.740732,-84.529356
4535,ELEC,San Bernadino City Hall,300 N D St,San Bernardino,CA,CALIFORNIA,92401,34.10459,-117.291
4536,ELEC,"CHARLOTTE, NC",9506 South Blvd,Charlotte,NC,NORTH CAROLINA,28273,35.106651299999996,-80.883255
4537,ELEC,The Electrical Trades Center,947 Goodale Blvd,Columbus,OH,OHIO,43212,39.9742126,-83.02861419999999
4538,ELEC,"Center for the Evaluation of Clean Energy Technology, Inc.",430 S. 2nd Ave,Phoenix,AZ,ARIZONA,85003,33.443591,-112.076576
4539,ELEC,Regal Nissan ,1090 Holcomb Bridge Rd,Roswell,GA,GEORGIA,30076,34.021706,-84.328023
4540,ELEC,OUC,5944 S Orange Blossom Trail,Orlando,FL,FLORIDA,32809,28.470548600000004,-81.39682009999999
